,Comments,Quality,Difficulty,Dates,TeacherID
220,"great teacher, a great architect, a great engineer. One learns hugely in his classes.",5.0,4.0,"Mar 1st, 2006",712895
221,Terrible and pompous.  Spends way more time bragging about his accomplishments than teaching.  His class is painful.  I'm in it right now...,1.5,3.0,"Sep 30th, 2005",712895
222,"100+ slides each presentation, skips most, unclear, terrible homework assignments, useless.",2.0,4.0,"Sep 30th, 2005",712895
223,One of the best profs I've ever had. But also be prepared to work hard!,5.0,4.0,"Apr 9th, 2019",814216
224,"Her stories are awesome, and it's inspirational to have a prof who has really been there---out in the field and doing the stuff she's teaching.",5.0,4.0,"Jan 19th, 2007",814216
225,"Chem 5.03 with him is pretty hard but any Organic Chemistry course is a difficult. The exams are difficult, but is a great Lecturer.",3.0,4.0,"Mar 31st, 2017",352232
226,Course is good,5.0,4.0,"Aug 19th, 2016",352232
227,I took Chem 5.111 Principles of Chemical Science that have Calculus and the Chemistry concepts by Prof. Cummings are not presented very clear. He is very smart but the level of difficulty if you don't study well can be hard. If you're not Major in Chemistry take this in next semester,3.0,4.0,"Jul 26th, 2016",352232
228,"He was wonderful. I loved the lecture he taught 'Principles of Chemical Science' a lot, and it's very inspiring.",5.0,1.0,"Jul 5th, 2014",352232
229,"Mr. Cummins is very knowledgeable of what he is teaching, and he has a very crystal clear and attrative voice. Love it!",4.5,4.0,"Apr 14th, 2011",352232
230,"Terrible, terrible teacher. Do NOT take 5.03 from this man. The confusion and lack of learning will never stop.",1.0,5.0,"Apr 4th, 2010",352232
231,Puts little effort into teaching. What is covered in lecture has little to do with what is covered on exams.,2.0,2.0,"May 31st, 2008",352232
232,"Somewhat convoluted lectures, hard to follow his train of thought. Probably too smart to teach an intro level class. WAY too much focus on WHO did what and when vs. the actual chemistry. Has a very monotonous voice. You will want a good TA to explain the more abstract concepts.",2.5,5.0,"Feb 4th, 2007",352232
233,Very unclear about the subject in itself. Knowing about Nobel Prizes don't help you learn what you ought to know.,1.0,4.0,"Jan 15th, 2006",352232
234,He is good at conveying the material to those who pay attention in class,3.5,4.0,"Dec 22nd, 2005",352232
235,No Comments,2.5,5.0,"Nov 18th, 2005",352232
236,No Comments,3.0,4.0,"Jan 31st, 2005",352232
237,No Comments,5.0,3.0,"Nov 2nd, 2004",352232
238,"He clearly knows his stuff, but he's very unapproachable.  If a student asks a question in class he basically just brushes them off and tells them to go look it up cause he doesn't have time to cover it...and then spends the next fifteen minutes talking about the exploits of some random chemist from long ago--interesting but not very useful.",2.0,3.0,"Mar 31st, 2012",1134540
239,Wonderful professor who kept orgo lecture as light-hearted as possible.  Even his exams had fun little anecdotes on them.,5.0,4.0,"Oct 10th, 2009",1134540
240,the man is a walking legend.,3.0,5.0,"Sep 30th, 2008",1134540
241,I am a student who always ends up listening to his lectures when I start studying for my class quiz or when I have to do my assignment. Amazing lectures. Always awed by the way he drives the class.,5.0,4.0,"Nov 1st, 2018",1315500
242,"ERIK DEMAINE IS FANTASTIC!  I want to be him when I grow up.  Fascinating research and a really engaging lecture.  I would take any of his classes, even if they're not in my department (18).",4.5,3.0,"Dec 16th, 2012",1315500
243,This guy is just the bomb. There are few teachers at MIT who care as much about their job and their students as Srini - thank you!,5.0,4.0,"Jun 7th, 2019",2500018
244,Great,4.0,2.0,"Mar 8th, 2014",631540
245,Overall good class.  I would recommend,3.5,2.0,"Feb 25th, 2014",631540
246,Good Class!!,3.0,3.0,"Jan 18th, 2014",631540
247,Junot is one of the best teachers ever! The class has great discussions and he creates an environment in which everyone is respected and encouraged to contribute. He's hilarious and knowledgable. I learned a lot about writing and wish i could take another class with him.,5.0,4.0,"Mar 9th, 2006",631540
248,"Junot is wonderful.  He is one of the few professors I've seen here who truly cares about his student's success.  Junot is brilliant, and insists that his students create their own brilliance.  His class is fun, and helpful, and a breath of fresh air from the dullness that is usually MIT.",5.0,5.0,"Jun 11th, 2005",631540
249,Perhaps the most beloved instructor I will ever have.  He reignited in me a my passion for architecture and taught me that architecture is fundamentally and inextricably linked to an understanding of our existence.,4.5,2.0,"Oct 17th, 2008",765215
250,No Comments,5.0,3.0,"Sep 8th, 2006",765215
251,"He's a really awesome professor and usually teaches 21L.434 or 430. His classes usually only have two 5 page papers, and the class is mostly reading novels.  The class is always interesting and fun.  If you aren't talkative, he'll just continue talking, but if you want to interrupt and say something, he likes that too.  AWESOME PROFESSOR!",4.5,1.0,"Nov 27th, 2012",1771644
252,Great Professor. Gives a great introduction to Physics,5.0,1.0,"Jun 25th, 2019",409757
253,"Really nice guy who really cares about his students. He really knows how to teach the course, and the difference showed the one day we had a substitute. Definitely try to get in his section, it's worth having a 9am class, and that's really saying something.",4.0,4.0,"Jan 30th, 2017",409757
254,"Professor Dourmashkin exceeds expectations in every category as a teacher and a human being. He displayed a knowledge of physics unparalleled to almost any teacher I have ever had with any subject. He put in so much time and effort into helping us learn, which for a college professor is uncommon. Not only that but he cares about the students.",5.0,4.0,"Dec 12th, 2016",409757
255,He's amazing.,5.0,3.0,"Nov 1st, 2016",409757
256,Massachusetts Institute of Technology Physy 8.01 physics I was a truly experience . He help so much the student but the class is heavy,5.0,4.0,"Jul 22nd, 2016",409757
257,Physy 8.01 Classical Mechanics is one of The most amazing courses at Massachussetts Institute of Technology. The review lessons and extremely helpful . Physics is The most difficult course at The freshman year. He is Truly inspirational and pretty clear to understand. Help Students a lot. I took Physy 8.01 and 8.02 and was a amazing Experience .,3.5,3.0,"Apr 24th, 2016",409757
258,Professor Peter Dourmashking is one of The Best Professors at Physics Department at Massachussetts Institute of Technology. I took 8.02 Electricity and Magnetism despiste The course is Hard he made so Easy to understand. He colaborates de  with The students and The Class is truly inspirational. Helps a lot and have passion for teaching Physics .,5.0,3.0,"Apr 15th, 2016",409757
259,Professor Peter Dourmashking is one of The Best Professors at Physics Department at Massachussetts Institute of Technology. I took 8.02 Electricity and Magnetism despiste The course is Hard he made so Easy to understand. Always collaborates with The students and The Class is truly inspirational. Helps a lot and have passion for teaching Physics .,5.0,3.0,"Apr 15th, 2016",409757
260,"One of the best teachers I have ever had. Smart, funny, personable, and knows how to connect material at different levels. Physics was made into a fun and interesting class.",4.5,3.0,"Nov 9th, 2015",409757
261,"Professor Dourmashkin is one of the best known and most respected names at MIT due to his dedication to both physics  and his students. He seems to enjoy teaching introductory courses and works to ensure all students enjoy his lectures. The tests aren't that difficult, the teaching staff is very accessible, and overall this is a great class!!!!!!!!",4.5,3.0,"Jun 10th, 2015",409757
262,MIT's best physics instructor currently,5.0,3.0,"Mar 13th, 2015",409757
263,"This guy is an awesome teacher, my favourite so far for me. His enthusiasm for the subject is very contagious. I literally run to do my homework immediately after his class. Mark you I'm not even in his class (not by choice), I just attend his review sessions which he gives at night. True dedication!",5.0,2.0,"Jan 6th, 2013",409757
264,Very helpful,5.0,4.0,"Dec 15th, 2012",409757
265,He is a very good professor.  In the TEAL environment he is very helpful and makes sure to go around to all the groups and makes sure that everyone understands the topics.  I really enjoyed his class.,4.5,2.0,"Dec 15th, 2011",409757
266,He is a pretty good and helpful professor. Absolutely deserving of a raise,5.0,2.0,"Mar 16th, 2011",409757
267,"his review sessions are much more helpful than the actual classes, but he is a really good prof and he is really invested in his students. oh and one time i overslept and it was halfway into class (we had a quiz) and he let me take it into another room and have as much time as i needed.",4.0,3.0,"Dec 8th, 2009",409757
268,the best,5.0,3.0,"Dec 14th, 2008",409757
269,He's a great teacher.  Class was hard but he did everything he possibly could to help us along,5.0,4.0,"Sep 14th, 2008",409757
270,Great intro to physics prof. He is really dedicated to helping students.,4.5,4.0,"Jun 30th, 2008",409757
271,He is so hot!!!!!!!,5.0,3.0,"Sep 25th, 2007",409757
272,literally the best,5.0,3.0,"Mar 12th, 2011",667163
273,"Great Prof!  Great notes, teaches clearly, fairest grading, and the most interesting part of Unified!",5.0,3.0,"Mar 20th, 2008",667163
274,"Great Prof!  Great notes, teaches clearly, fairest grading, and the most interesting part of Unified!",5.0,3.0,"Mar 20th, 2008",667163
275,Drela is the man.  He's the only part of Unified that I liked.,5.0,2.0,"Mar 8th, 2007",667163
276,I really enjoy Chemistry lectures with her at Massachusetts Institute of Technology.  Any Chemistry course with her is a blast,4.0,3.0,"Mar 31st, 2017",144618
277,amazing and beautiful  i love her,5.0,1.0,"Jan 27th, 2015",144618
278,"Dr. Drennan is an exquisite orator of incomparable beauty, who provides much insight into the chemical sciences.",4.5,1.0,"Jan 14th, 2014",144618
279,"People who have her for 5.111 in the spring, don't like her compared to Taylor. But after having Nelson, she is a baller. Her tests are straight-forward and simple. Thumbs up!",4.0,2.0,"Dec 15th, 2011",144618
280,Not a good teacher. Thinks she is the bees knees and let's kids know it. Tries to be fun but fails. Not great at explaining key concepts or how to solve problems.,1.0,2.0,"Aug 29th, 2011",144618
281,"She is not a good lecturer, though she is energetic and tries to keep lectures interesting. Too many unnecessary/unhelpful tangents.",2.0,4.0,"Jan 10th, 2009",144618
282,"Not a very good lecturer.  Spends too much of class on unrelated tangents and then expects you to have learned what she should have been talking about.  Granted, the tangents are interesting, but will not help me pass chem.",2.5,4.0,"Nov 10th, 2008",144618
283,No Comments,1.0,3.0,"Feb 6th, 2006",144618
284,She gives very unclear explanations and has a poor understanding of the subject (practical protein  crystallography).  I didn't learn anything at all from her that I couldn't get by reading user manuals simple texts.,1.0,3.0,"Jan 12th, 2006",144618
285,"she's a really cool, fun professor..animated, interesting, plus her tests werent too bad",4.0,1.0,"Jan 4th, 2005",144618
286,i found her to be really hard to talk to and unapproachable.,2.0,4.0,"Dec 29th, 2004",144618
287,Very nice lady. Teaches well and keeps things organized.,5.0,1.0,"Dec 24th, 2004",144618
288,No Comments,5.0,3.0,"Jul 2nd, 2004",144618
289,No Comments,4.5,2.0,"Mar 18th, 2004",144618
290,"If I ever have insomnia one night, I should invite Prof. Drennan over to give me a lecture. I'll be asleep in one minute. Drennan talks in a monotone, and did a horrible job of keeping my attention.",1.5,3.0,"Dec 6th, 2003",144618
291,No Comments,5.0,3.0,"Mar 28th, 2003",144618
292,Chemical Logic!!!!,1.0,4.0,"Feb 22nd, 2003",144618
293,Esther Duflo is the best professor of Economics at Massachusetts Institute of Technology. She is very caring about its students . She do amazing lectures and help the students to grasps concepts.  She use the Technology and the Challenge of World Poverty is a wonderful topic . Inequality economics is a problem.,5.0,3.0,"Feb 7th, 2017",791556
